,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
179,1,25,179,left,std_3,0,3975.1009999999997,0
180,1,25,180,left,std_3,0,2237.21,0
181,1,15,181,left,std_3,0,1314.9460000000001,0
182,1,10,182,left,std_3,0,1322.806,0
183,0,0,183,left,std_3,0,990.52,1
184,0,0,184,left,std_3,0,1220.927,1
185,1,15,185,left,std_3,0,1098.0,0
186,1,10,186,left,std_3,0,1317.8729999999998,0
187,1,60,187,left,std_3,1,1914.622,1
188,1,15,188,left,std_3,0,1717.4070000000002,0
189,0,0,189,left,std_3,0,1173.553,1
190,0,0,190,left,std_3,0,1075.0839999999996,1
191,1,10,191,left,std_3,0,1033.564,0
192,1,10,192,left,std_3,0,1130.527,0
193,1,15,193,left,std_3,0,965.044,0
194,1,60,194,left,std_3,1,2991.8909999999996,1
195,1,15,195,left,std_3,0,1185.8110000000001,0
196,0,0,196,left,std_3,0,968.627,1
197,1,60,197,left,std_3,0,832.382,0
198,1,15,198,left,std_3,0,9121.829,0
199,1,25,199,left,std_3,0,2681.066,0
