,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
52,0,0,52,left,std_18,0,1070.889,1
53,0,0,53,left,std_18,0,1278.171,1
54,1,25,54,left,std_18,1,2714.888000000001,1
55,0,0,55,left,std_18,0,1628.1129999999996,1
56,0,0,56,left,std_18,0,1121.822,1
57,0,0,57,left,std_18,0,1114.744,1
58,0,0,58,left,std_18,0,1031.495,1
59,1,25,59,left,std_18,0,993.159,0
60,1,10,60,left,std_18,0,797.92,0
61,1,15,61,left,std_18,0,940.421,0
62,1,15,62,left,std_18,0,1473.6760000000002,0
63,1,15,63,left,std_18,0,989.237,0
64,0,0,64,left,std_18,0,1339.03,1
65,1,10,65,left,std_18,0,930.709,0
66,0,0,66,left,std_18,0,967.217,1
67,0,0,67,left,std_18,0,841.998,1
68,1,60,68,left,std_18,1,1955.7779999999998,1
69,0,0,69,left,std_18,0,1965.9270000000001,1
70,1,60,70,left,std_18,1,1689.526,1
71,0,0,71,left,std_18,0,1627.1899999999996,1
72,0,0,72,left,std_18,0,899.6579999999999,1
73,0,0,73,left,std_18,0,1080.427,1
74,1,10,74,left,std_18,0,974.216,0
75,1,15,75,left,std_18,0,994.5010000000001,0
76,1,10,76,left,std_18,0,926.096,0
77,0,0,77,left,std_18,0,799.455,1
78,0,0,78,left,std_18,0,763.448,1
79,1,25,79,left,std_18,0,886.1110000000001,0
80,0,0,80,left,std_18,0,982.5419999999999,1
81,1,60,81,left,std_18,1,1707.3270000000002,1
82,0,0,82,left,std_18,0,1467.2720000000002,1
83,0,0,83,left,std_18,0,914.2260000000001,1
84,0,0,84,left,std_18,0,945.701,1
85,0,0,85,left,std_18,0,1019.978,1
86,1,15,86,left,std_18,0,1139.095,0
87,1,25,87,left,std_18,0,1153.9060000000004,0
88,1,10,88,left,std_18,0,1194.693,0
89,1,60,89,left,std_18,1,1552.281,1
90,0,0,90,left,std_18,0,1276.5710000000001,1
91,0,0,91,left,std_18,0,911.3510000000001,1
92,0,0,92,left,std_18,0,936.6239999999999,1
93,1,25,93,left,std_18,0,932.131,0
94,1,60,94,left,std_18,1,1760.535,1
95,1,10,95,left,std_18,0,1385.7910000000002,0
96,0,0,96,left,std_18,0,1098.884,1
97,0,0,97,left,std_18,0,1055.344,1
98,0,0,98,left,std_18,0,1109.8539999999996,1
99,0,0,99,left,std_18,0,1599.7189999999996,1
100,0,0,100,left,std_18,0,3068.52,1
101,0,0,101,left,std_18,0,1123.26,1
102,1,25,102,left,std_18,0,1141.2199999999998,0
103,0,0,103,left,std_18,0,1034.866,1
104,1,10,104,left,std_18,0,1157.9250000000004,0
105,1,15,105,left,std_18,0,1228.6319999999996,0
106,1,15,106,left,std_18,0,1436.493,0
107,0,0,107,left,std_18,0,951.898,1
108,1,15,108,left,std_18,0,1123.327,0
109,0,0,109,left,std_18,0,1078.521,1
110,0,0,110,left,std_18,0,1150.866,1
111,1,10,111,left,std_18,0,1083.691,0
112,0,0,112,left,std_18,0,1078.316,1
113,0,0,113,left,std_18,0,1505.3049999999996,1
114,0,0,114,left,std_18,0,1124.71,1
115,0,0,115,left,std_18,0,1151.575,1
116,0,0,116,left,std_18,0,1082.94,1
117,1,25,117,left,std_18,1,2338.5860000000002,1
118,0,0,118,left,std_18,0,1459.245,1
119,1,60,119,left,std_18,1,1687.838,1
120,0,0,120,left,std_18,0,1307.107,1
121,0,0,121,left,std_18,0,1330.945,1
122,1,25,122,left,std_18,0,1022.097,0
123,0,0,123,left,std_18,0,1484.279,1
124,1,60,124,left,std_18,1,2349.0029999999997,1
125,0,0,125,left,std_18,0,1610.434,1
126,1,10,126,left,std_18,0,1043.0910000000001,0
127,1,15,127,left,std_18,0,963.908,0
128,0,0,128,left,std_18,0,1196.639,1
129,0,0,129,left,std_18,0,1250.077,1
130,0,0,130,left,std_18,0,1125.427,1
131,1,25,131,left,std_18,0,971.2310000000001,0
132,1,60,132,left,std_18,1,1649.966,1
133,1,25,133,left,std_18,0,4172.623,0
134,0,0,134,left,std_18,0,1054.237,1
135,1,60,135,left,std_18,0,1786.533,0
136,0,0,136,left,std_18,0,1055.1029999999996,1
137,1,10,137,left,std_18,0,1782.971,0
138,0,0,138,left,std_18,0,1419.575,1
139,1,15,139,left,std_18,0,1290.019,0
140,0,0,140,left,std_18,0,1056.758,1
141,0,0,141,left,std_18,0,1014.6469999999999,1
142,0,0,142,left,std_18,0,999.073,1
143,0,0,143,left,std_18,0,1008.572,1
144,0,0,144,left,std_18,0,960.927,1
145,0,0,145,left,std_18,0,1024.863,1
146,0,0,146,left,std_18,0,1017.122,1
147,0,0,147,left,std_18,0,1022.196,1
148,1,10,148,left,std_18,0,1075.792,0
149,1,15,149,left,std_18,0,1267.161,0
150,1,25,150,left,std_18,0,1036.4389999999999,0
151,1,10,151,left,std_18,0,1023.516,0
152,1,60,152,left,std_18,1,1883.283,1
153,1,10,153,left,std_18,0,1705.083,0
154,1,15,154,left,std_18,0,958.863,0
155,0,0,155,left,std_18,0,1041.22,1
156,0,0,156,left,std_18,0,980.0319999999999,1
157,0,0,157,left,std_18,0,1226.344,1
158,0,0,158,left,std_18,0,1070.775,1
159,1,25,159,left,std_18,0,1970.6789999999999,0
160,1,15,160,left,std_18,0,1085.5810000000001,0
161,0,0,161,left,std_18,0,908.592,1
162,1,60,162,left,std_18,1,1750.933,1
163,0,0,163,left,std_18,0,1196.472,1
164,1,60,164,left,std_18,1,1838.832,1
165,0,0,165,left,std_18,0,1735.112,1
166,1,10,166,left,std_18,0,965.397,0
167,0,0,167,left,std_18,0,1312.4720000000002,1
168,0,0,168,left,std_18,0,1081.138,1
169,1,15,169,left,std_18,0,911.8919999999999,0
170,0,0,170,left,std_18,0,871.563,1
171,0,0,171,left,std_18,0,976.68,1
172,0,0,172,left,std_18,0,883.887,1
173,0,0,173,left,std_18,0,845.977,1
174,1,60,174,left,std_18,1,1737.9679999999996,1
175,0,0,175,left,std_18,0,1355.466,1
176,0,0,176,left,std_18,0,882.679,1
177,1,15,177,left,std_18,0,1043.647,0
178,0,0,178,left,std_18,0,2088.384,1
179,1,25,179,left,std_18,0,1335.7,0
180,1,25,180,left,std_18,0,1299.129,0
181,1,15,181,left,std_18,0,975.51,0
182,1,10,182,left,std_18,0,941.316,0
183,0,0,183,left,std_18,0,898.831,1
184,0,0,184,left,std_18,0,1061.861,1
185,1,15,185,left,std_18,0,1471.7079999999999,0
186,1,10,186,left,std_18,0,1044.6,0
187,1,60,187,left,std_18,1,1673.3970000000002,1
188,1,15,188,left,std_18,0,2139.214,0
189,0,0,189,left,std_18,0,1051.153,1
190,0,0,190,left,std_18,0,890.887,1
191,1,10,191,left,std_18,0,904.8,0
192,1,10,192,left,std_18,0,967.796,0
193,1,15,193,left,std_18,0,1020.476,0
194,1,60,194,left,std_18,1,1681.625,1
195,1,15,195,left,std_18,0,1396.514,0
196,0,0,196,left,std_18,0,1053.395,1
197,1,60,197,left,std_18,1,1847.6729999999998,1
198,1,15,198,left,std_18,0,1486.2920000000001,0
199,1,25,199,left,std_18,0,15249.965,0
