,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
57,0,0,57,left,std_5,0,1755.979,1
58,0,0,58,left,std_5,1,2398.449,0
59,1,25,59,left,std_5,1,281.892,1
60,1,10,60,left,std_5,0,5425.123000000001,0
61,1,15,61,left,std_5,0,38119.05800000001,0
62,1,15,62,left,std_5,0,1936.7120000000002,0
63,1,15,63,left,std_5,0,2004.175,0
64,0,0,64,left,std_5,0,1536.5120000000004,1
65,1,10,65,left,std_5,0,1307.548,0
66,0,0,66,left,std_5,0,1124.9009999999996,1
67,0,0,67,left,std_5,0,1096.576,1
68,1,60,68,left,std_5,1,2091.362,1
69,0,0,69,left,std_5,0,1895.985,1
70,1,60,70,left,std_5,1,2952.645,1
71,0,0,71,left,std_5,0,2007.2100000000007,1
72,0,0,72,left,std_5,0,2145.681,1
73,0,0,73,left,std_5,0,4709.111,1
74,1,10,74,left,std_5,0,2029.6670000000001,0
75,1,15,75,left,std_5,0,1434.851,0
76,1,10,76,left,std_5,0,1741.91,0
77,0,0,77,left,std_5,0,1052.8580000000004,1
78,0,0,78,left,std_5,0,1056.665,1
79,1,25,79,left,std_5,1,2623.502,1
80,0,0,80,left,std_5,0,1667.682,1
81,1,60,81,left,std_5,1,2594.882,1
82,0,0,82,left,std_5,0,1748.807,1
83,0,0,83,left,std_5,0,1361.5810000000001,1
84,0,0,84,left,std_5,0,1713.261,1
85,0,0,85,left,std_5,0,1445.743,1
86,1,15,86,left,std_5,1,1719.759,1
87,1,25,87,left,std_5,0,1908.0610000000001,0
88,1,10,88,left,std_5,0,1410.374,0
89,1,60,89,left,std_5,1,1920.0479999999998,1
90,0,0,90,left,std_5,0,2687.8860000000004,1
91,0,0,91,left,std_5,0,1115.151,1
92,0,0,92,left,std_5,0,935.829,1
93,1,25,93,left,std_5,1,1717.244,1
94,1,60,94,left,std_5,1,1508.533,1
95,1,10,95,left,std_5,0,1128.803,0
96,0,0,96,left,std_5,0,1088.966,1
97,0,0,97,left,std_5,0,964.887,1
98,0,0,98,left,std_5,0,987.061,1
99,0,0,99,left,std_5,0,982.423,1
100,0,0,100,left,std_5,0,1545.733,1
101,0,0,101,left,std_5,0,1717.9930000000004,1
102,1,25,102,left,std_5,0,5385.8290000000015,0
103,0,0,103,left,std_5,0,1663.943,1
104,1,10,104,left,std_5,0,2355.3070000000002,0
105,1,15,105,left,std_5,0,1633.2199999999998,0
106,1,15,106,left,std_5,0,1149.305,0
107,0,0,107,left,std_5,0,1087.612,1
108,1,15,108,left,std_5,0,2234.167,0
109,0,0,109,left,std_5,0,1156.012,1
110,0,0,110,left,std_5,0,1472.756,1
111,1,10,111,left,std_5,0,1882.4029999999998,0
112,0,0,112,left,std_5,0,2765.506,1
113,0,0,113,left,std_5,1,5027.55,0
114,0,0,114,left,std_5,0,2383.58,1
115,0,0,115,left,std_5,0,3748.8179999999998,1
116,0,0,116,left,std_5,0,1800.1750000000004,1
117,1,25,117,left,std_5,1,3655.824,1
118,0,0,118,left,std_5,0,2135.661,1
119,1,60,119,left,std_5,1,1653.721,1
120,0,0,120,left,std_5,0,1475.9470000000001,1
121,0,0,121,left,std_5,0,1084.16,1
122,1,25,122,left,std_5,0,1066.546,0
123,0,0,123,left,std_5,0,1216.23,1
124,1,60,124,left,std_5,1,2189.731,1
125,0,0,125,left,std_5,0,1493.31,1
126,1,10,126,left,std_5,0,1122.19,0
127,1,15,127,left,std_5,0,1393.332,0
128,0,0,128,left,std_5,0,1768.198,1
129,0,0,129,left,std_5,0,1484.0020000000002,1
130,0,0,130,left,std_5,0,1218.972,1
131,1,25,131,left,std_5,0,1068.9979999999996,0
132,1,60,132,left,std_5,1,1887.276,1
133,1,25,133,left,std_5,1,2079.109,1
134,0,0,134,left,std_5,0,2290.568,1
135,1,60,135,left,std_5,1,2183.426,1
136,0,0,136,left,std_5,0,1404.446,1
137,1,10,137,left,std_5,0,985.2310000000001,0
138,0,0,138,left,std_5,0,882.164,1
139,1,15,139,left,std_5,0,1000.002,0
140,0,0,140,left,std_5,0,1153.684,1
141,0,0,141,left,std_5,0,1084.155,1
142,0,0,142,left,std_5,0,964.222,1
143,0,0,143,left,std_5,0,753.439,1
144,0,0,144,left,std_5,0,1602.692,1
145,0,0,145,left,std_5,0,1523.386,1
146,0,0,146,left,std_5,0,1844.236,1
147,0,0,147,left,std_5,0,1093.605,1
148,1,10,148,left,std_5,0,1134.0079999999996,0
149,1,15,149,left,std_5,0,1626.3020000000001,0
150,1,25,150,left,std_5,0,1057.1219999999996,0
151,1,10,151,left,std_5,0,1735.059,0
152,1,60,152,left,std_5,1,1833.3829999999998,1
153,1,10,153,left,std_5,0,1389.05,0
154,1,15,154,left,std_5,0,1199.865,0
155,0,0,155,left,std_5,0,1172.896,1
156,0,0,156,left,std_5,0,1201.963,1
157,0,0,157,left,std_5,0,1460.134,1
158,0,0,158,left,std_5,0,1464.251,1
159,1,25,159,left,std_5,1,1910.224,1
160,1,15,160,left,std_5,0,2324.354,0
161,0,0,161,left,std_5,0,1658.719,1
162,1,60,162,left,std_5,1,1629.6470000000004,1
163,0,0,163,left,std_5,0,1818.46,1
164,1,60,164,left,std_5,1,4164.299,1
165,0,0,165,left,std_5,0,2152.136,1
166,1,10,166,left,std_5,0,1764.1879999999999,0
167,0,0,167,left,std_5,0,9175.883,1
168,0,0,168,left,std_5,0,3636.015,1
169,1,15,169,left,std_5,1,3621.497,1
170,0,0,170,left,std_5,0,1839.531,1
171,0,0,171,left,std_5,0,1603.7320000000002,1
172,0,0,172,left,std_5,0,1385.389,1
173,0,0,173,left,std_5,0,1314.371,1
174,1,60,174,left,std_5,1,1780.0510000000004,1
175,0,0,175,left,std_5,0,1851.683,1
176,0,0,176,left,std_5,0,1140.804,1
177,1,15,177,left,std_5,0,1683.629,0
178,0,0,178,left,std_5,0,2796.813,1
179,1,25,179,left,std_5,1,3273.9880000000007,1
180,1,25,180,left,std_5,0,1863.1029999999998,0
181,1,15,181,left,std_5,0,1121.4769999999999,0
182,1,10,182,left,std_5,0,1128.039,0
183,0,0,183,left,std_5,0,1606.881,1
184,0,0,184,left,std_5,0,1520.975,1
185,1,15,185,left,std_5,0,1996.24,0
186,1,10,186,left,std_5,0,1727.249,0
187,1,60,187,left,std_5,1,2156.915,1
188,1,15,188,left,std_5,0,1187.0,0
189,0,0,189,left,std_5,0,1262.4070000000004,1
190,0,0,190,left,std_5,0,1337.454,1
191,1,10,191,left,std_5,0,1464.243,0
192,1,10,192,left,std_5,0,1127.942,0
193,1,15,193,left,std_5,0,1039.622,0
194,1,60,194,left,std_5,0,1870.122,0
195,1,15,195,left,std_5,1,630.93,1
196,0,0,196,left,std_5,0,3242.2259999999997,1
197,1,60,197,left,std_5,1,1837.116,1
198,1,15,198,left,std_5,0,1643.165,0
199,1,25,199,left,std_5,1,2028.826,1
