,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
125,0,0,125,right,std_9,0,1837.1879999999999,1
126,1,10,126,right,std_9,0,1006.871,0
127,1,15,127,right,std_9,0,4490.154,0
128,0,0,128,right,std_9,0,9250.871,1
129,0,0,129,right,std_9,1,3904.258,0
130,0,0,130,right,std_9,0,1477.886,1
131,1,25,131,right,std_9,0,2345.467,0
132,1,60,132,right,std_9,1,5577.298000000001,1
133,1,25,133,right,std_9,1,1364.392,1
134,0,0,134,right,std_9,0,5800.574000000001,1
135,1,60,135,right,std_9,1,1949.251,1
136,0,0,136,right,std_9,0,1417.849,1
137,1,10,137,right,std_9,0,5603.189,0
138,0,0,138,right,std_9,0,954.315,1
139,1,15,139,right,std_9,0,945.079,0
140,0,0,140,right,std_9,0,927.3510000000001,1
141,0,0,141,right,std_9,0,918.181,1
142,0,0,142,right,std_9,0,3310.808,1
143,0,0,143,right,std_9,0,1281.398,1
144,0,0,144,right,std_9,0,1066.985,1
145,0,0,145,right,std_9,0,990.18,1
146,0,0,146,right,std_9,0,2404.182,1
147,0,0,147,right,std_9,0,6364.261,1
148,1,10,148,right,std_9,0,1431.23,0
149,1,15,149,right,std_9,0,5733.039000000001,0
150,1,25,150,right,std_9,1,2075.739,1
151,1,10,151,right,std_9,0,1711.558,0
152,1,60,152,right,std_9,0,4582.143,0
153,1,10,153,right,std_9,0,3090.9509999999996,0
154,1,15,154,right,std_9,0,1168.3870000000004,0
155,0,0,155,right,std_9,0,5758.630999999999,1
156,0,0,156,right,std_9,0,1247.534,1
157,0,0,157,right,std_9,0,964.459,1
158,0,0,158,right,std_9,0,984.104,1
159,1,25,159,right,std_9,0,5468.418000000001,0
160,1,15,160,right,std_9,0,926.927,0
161,0,0,161,right,std_9,0,978.0880000000001,1
162,1,60,162,right,std_9,1,1729.632,1
163,0,0,163,right,std_9,0,6078.642000000002,1
164,1,60,164,right,std_9,1,1852.421,1
165,0,0,165,right,std_9,0,1172.6319999999996,1
166,1,10,166,right,std_9,0,3817.183,0
167,0,0,167,right,std_9,0,469.235,1
168,0,0,168,right,std_9,0,1087.045,1
169,1,15,169,right,std_9,0,746.2230000000001,0
170,0,0,170,right,std_9,0,763.4760000000001,1
171,0,0,171,right,std_9,0,674.6610000000001,1
172,0,0,172,right,std_9,0,961.462,1
173,0,0,173,right,std_9,0,2938.579,1
174,1,60,174,right,std_9,0,155.81300000000005,0
175,0,0,175,right,std_9,1,970.608,0
176,0,0,176,right,std_9,0,809.5089999999999,1
177,1,15,177,right,std_9,0,781.4010000000002,0
178,0,0,178,right,std_9,0,766.7890000000001,1
179,1,25,179,right,std_9,0,1336.942,0
180,1,25,180,right,std_9,1,2159.88,1
181,1,15,181,right,std_9,0,3199.137,0
182,1,10,182,right,std_9,0,815.095,0
183,0,0,183,right,std_9,0,941.705,1
184,0,0,184,right,std_9,0,754.0989999999998,1
185,1,15,185,right,std_9,0,1417.1070000000002,0
186,1,10,186,right,std_9,0,1782.092,0
187,1,60,187,right,std_9,0,2270.9640000000004,0
188,1,15,188,right,std_9,0,5715.644,0
189,0,0,189,right,std_9,0,9054.352,1
190,0,0,190,right,std_9,0,7300.524,1
191,1,10,191,right,std_9,0,3826.874,0
192,1,10,192,right,std_9,0,1743.638,0
193,1,15,193,right,std_9,0,2420.732,0
194,1,60,194,right,std_9,1,5112.567,1
195,1,15,195,right,std_9,0,1665.9879999999998,0
196,0,0,196,right,std_9,0,1075.053,1
197,1,60,197,right,std_9,1,2306.7470000000008,1
198,1,15,198,right,std_9,1,5249.103,1
199,1,25,199,right,std_9,1,2906.4970000000003,1
