,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
40,0,0,40,left,std_6,0,1691.414,1
41,1,25,41,left,std_6,1,1730.388,1
42,1,25,42,left,std_6,1,1414.066,1
43,1,60,43,left,std_6,1,1635.838,1
44,1,10,44,left,std_6,0,1899.154,0
45,1,25,45,left,std_6,0,1300.005,0
46,1,25,46,left,std_6,1,1957.089,1
47,0,0,47,left,std_6,0,3025.5350000000008,1
48,0,0,48,left,std_6,0,1492.266,1
49,0,0,49,left,std_6,0,1377.144,1
50,1,10,50,left,std_6,0,2973.8979999999997,0
51,1,25,51,left,std_6,1,4480.33,1
52,0,0,52,left,std_6,0,1703.575,1
53,0,0,53,left,std_6,0,1357.944,1
54,1,25,54,left,std_6,1,1926.929,1
55,0,0,55,left,std_6,0,2380.726,1
56,0,0,56,left,std_6,0,1799.7099999999996,1
57,0,0,57,left,std_6,0,1320.52,1
58,0,0,58,left,std_6,0,1744.685,1
59,1,25,59,left,std_6,0,1771.4920000000002,0
60,1,10,60,left,std_6,0,1670.366,0
61,1,15,61,left,std_6,0,5048.585999999999,0
62,1,15,62,left,std_6,0,2394.689,0
63,1,15,63,left,std_6,0,5870.923000000002,0
64,0,0,64,left,std_6,0,1480.84,1
65,1,10,65,left,std_6,0,1582.2820000000002,0
66,0,0,66,left,std_6,0,16441.66,1
67,0,0,67,left,std_6,0,1479.01,1
68,1,60,68,left,std_6,1,1688.842,1
69,0,0,69,left,std_6,0,2383.822,1
70,1,60,70,left,std_6,1,1627.596,1
71,0,0,71,left,std_6,0,1756.8039999999999,1
72,0,0,72,left,std_6,0,7975.183000000001,1
73,0,0,73,left,std_6,0,3585.722,1
74,1,10,74,left,std_6,0,1481.3470000000002,0
75,1,15,75,left,std_6,0,2245.806,0
76,1,10,76,left,std_6,0,1227.652,0
77,0,0,77,left,std_6,0,1370.641,1
78,0,0,78,left,std_6,0,1385.6,1
79,1,25,79,left,std_6,1,2856.375,1
80,0,0,80,left,std_6,0,2666.6809999999996,1
81,1,60,81,left,std_6,1,1356.138,1
82,0,0,82,left,std_6,0,1599.8429999999996,1
83,0,0,83,left,std_6,0,1330.141,1
84,0,0,84,left,std_6,0,1148.015,1
85,0,0,85,left,std_6,0,2191.801,1
86,1,15,86,left,std_6,0,2256.849,0
87,1,25,87,left,std_6,0,2968.909,0
88,1,10,88,left,std_6,0,1749.961,0
89,1,60,89,left,std_6,1,1595.3210000000001,1
90,0,0,90,left,std_6,0,1846.866,1
91,0,0,91,left,std_6,0,1095.31,1
92,0,0,92,left,std_6,0,1742.668,1
93,1,25,93,left,std_6,1,1947.3429999999998,1
94,1,60,94,left,std_6,1,1562.1870000000001,1
95,1,10,95,left,std_6,0,2025.4129999999998,0
96,0,0,96,left,std_6,0,1452.943,1
97,0,0,97,left,std_6,0,1387.333,1
98,0,0,98,left,std_6,0,1388.039,1
99,0,0,99,left,std_6,0,1376.635,1
100,0,0,100,left,std_6,0,1781.6080000000004,1
101,0,0,101,left,std_6,0,1428.921,1
102,1,25,102,left,std_6,1,2116.595,1
103,0,0,103,left,std_6,0,1716.314,1
104,1,10,104,left,std_6,0,1229.7269999999999,0
105,1,15,105,left,std_6,0,1182.63,0
106,1,15,106,left,std_6,0,1632.227,0
107,0,0,107,left,std_6,0,1558.1070000000002,1
108,1,15,108,left,std_6,1,2980.9,1
109,0,0,109,left,std_6,0,1615.154,1
110,0,0,110,left,std_6,0,2592.11,1
111,1,10,111,left,std_6,0,1985.5410000000002,0
112,0,0,112,left,std_6,0,1870.233,1
113,0,0,113,left,std_6,0,1800.662,1
114,0,0,114,left,std_6,0,1707.999,1
115,0,0,115,left,std_6,0,1853.4229999999998,1
116,0,0,116,left,std_6,0,2448.321,1
117,1,25,117,left,std_6,1,2087.555,1
118,0,0,118,left,std_6,0,2815.455,1
119,1,60,119,left,std_6,1,1644.667,1
120,0,0,120,left,std_6,0,1675.0020000000004,1
121,0,0,121,left,std_6,0,5577.281,1
122,1,25,122,left,std_6,1,3141.243,1
123,0,0,123,left,std_6,0,6264.361999999999,1
124,1,60,124,left,std_6,1,1837.006,1
125,0,0,125,left,std_6,0,1774.3729999999998,1
126,1,10,126,left,std_6,0,1552.328,0
127,1,15,127,left,std_6,0,1467.606,0
128,0,0,128,left,std_6,0,2638.01,1
129,0,0,129,left,std_6,0,2447.788,1
130,0,0,130,left,std_6,0,1527.108,1
131,1,25,131,left,std_6,1,1862.907,1
132,1,60,132,left,std_6,1,1481.6270000000002,1
133,1,25,133,left,std_6,1,1333.4299999999996,1
134,0,0,134,left,std_6,0,1759.9660000000001,1
135,1,60,135,left,std_6,1,1814.5020000000002,1
136,0,0,136,left,std_6,0,3272.2529999999997,1
137,1,10,137,left,std_6,0,2275.282,0
138,0,0,138,left,std_6,0,2043.737,1
139,1,15,139,left,std_6,0,1326.106,0
140,0,0,140,left,std_6,0,2100.013,1
141,0,0,141,left,std_6,0,2825.79,1
142,0,0,142,left,std_6,0,1434.009,1
143,0,0,143,left,std_6,0,1786.2679999999998,1
144,0,0,144,left,std_6,0,2577.694,1
145,0,0,145,left,std_6,0,2467.17,1
146,0,0,146,left,std_6,0,2395.518,1
147,0,0,147,left,std_6,0,1556.062,1
148,1,10,148,left,std_6,0,1210.719,0
149,1,15,149,left,std_6,0,1783.865,0
150,1,25,150,left,std_6,1,1594.256,1
151,1,10,151,left,std_6,0,1676.035,0
152,1,60,152,left,std_6,1,1490.967,1
153,1,10,153,left,std_6,0,1538.425,0
154,1,15,154,left,std_6,0,1091.8139999999999,0
155,0,0,155,left,std_6,0,1222.0120000000004,1
156,0,0,156,left,std_6,0,2481.724,1
157,0,0,157,left,std_6,0,1992.516,1
158,0,0,158,left,std_6,0,2974.795,1
159,1,25,159,left,std_6,1,1744.4520000000002,1
160,1,15,160,left,std_6,0,3053.972,0
161,0,0,161,left,std_6,0,1481.4160000000004,1
162,1,60,162,left,std_6,1,1738.376,1
163,0,0,163,left,std_6,0,1608.0020000000002,1
164,1,60,164,left,std_6,1,2073.251,1
165,0,0,165,left,std_6,0,2237.399,1
166,1,10,166,left,std_6,0,1292.52,0
167,0,0,167,left,std_6,0,1688.055,1
168,0,0,168,left,std_6,0,1336.487,1
169,1,15,169,left,std_6,0,1370.3590000000004,0
170,0,0,170,left,std_6,0,1347.132,1
171,0,0,171,left,std_6,0,1076.162,1
172,0,0,172,left,std_6,0,1315.193,1
173,0,0,173,left,std_6,0,1188.922,1
174,1,60,174,left,std_6,1,1613.87,1
175,0,0,175,left,std_6,0,1978.0379999999998,1
176,0,0,176,left,std_6,0,1130.558,1
177,1,15,177,left,std_6,0,1071.021,0
178,0,0,178,left,std_6,0,964.31,1
179,1,25,179,left,std_6,1,1723.769,1
180,1,25,180,left,std_6,1,1916.12,1
181,1,15,181,left,std_6,0,1349.0770000000002,0
182,1,10,182,left,std_6,0,1073.733,0
183,0,0,183,left,std_6,0,1006.955,1
184,0,0,184,left,std_6,0,1049.431,1
185,1,15,185,left,std_6,1,1917.244,1
186,1,10,186,left,std_6,0,1102.818,0
187,1,60,187,left,std_6,1,1601.239,1
188,1,15,188,left,std_6,1,1895.991,1
189,0,0,189,left,std_6,0,1636.0870000000002,1
190,0,0,190,left,std_6,0,1178.042,1
191,1,10,191,left,std_6,0,2840.521,0
192,1,10,192,left,std_6,0,1527.24,0
193,1,15,193,left,std_6,0,1268.638,0
194,1,60,194,left,std_6,1,1408.299,1
195,1,15,195,left,std_6,0,1107.4109999999996,0
196,0,0,196,left,std_6,0,2904.865,1
197,1,60,197,left,std_6,1,1406.3039999999999,1
198,1,15,198,left,std_6,0,2105.2470000000003,0
199,1,25,199,left,std_6,1,1574.1570000000002,1
