,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
49,0,0,49,right,std_2,0,1529.7579999999998,1
50,1,10,50,right,std_2,0,5779.590999999999,0
51,1,25,51,right,std_2,0,3286.29,0
52,0,0,52,right,std_2,0,1840.62,1
53,0,0,53,right,std_2,0,1628.8120000000001,1
54,1,25,54,right,std_2,1,2078.601,1
55,0,0,55,right,std_2,0,1679.9070000000004,1
56,0,0,56,right,std_2,0,1187.038,1
57,0,0,57,right,std_2,0,1120.685,1
58,0,0,58,right,std_2,0,1682.0410000000002,1
59,1,25,59,right,std_2,1,2256.82,1
60,1,10,60,right,std_2,0,1420.5120000000002,0
61,1,15,61,right,std_2,0,1000.577,0
62,1,15,62,right,std_2,0,1033.821,0
63,1,15,63,right,std_2,0,1404.9640000000004,0
64,0,0,64,right,std_2,0,1812.588,1
65,1,10,65,right,std_2,0,1029.645,0
66,0,0,66,right,std_2,0,1007.967,1
67,0,0,67,right,std_2,0,1420.716,1
68,1,60,68,right,std_2,1,1553.25,1
69,0,0,69,right,std_2,0,1229.195,1
70,1,60,70,right,std_2,1,1473.01,1
71,0,0,71,right,std_2,0,1237.126,1
72,0,0,72,right,std_2,0,1189.4499999999996,1
73,0,0,73,right,std_2,0,1567.835,1
74,1,10,74,right,std_2,0,1290.903,0
75,1,15,75,right,std_2,0,1566.5710000000001,0
76,1,10,76,right,std_2,0,950.17,0
77,0,0,77,right,std_2,0,890.3,1
78,0,0,78,right,std_2,0,1007.027,1
79,1,25,79,right,std_2,1,1896.306,1
80,0,0,80,right,std_2,0,2346.041,1
81,1,60,81,right,std_2,1,1532.41,1
82,0,0,82,right,std_2,0,1418.1879999999999,1
83,0,0,83,right,std_2,0,1532.714,1
84,0,0,84,right,std_2,0,1436.466,1
85,0,0,85,right,std_2,0,1237.6589999999999,1
86,1,15,86,right,std_2,1,1547.8329999999999,1
87,1,25,87,right,std_2,0,1737.87,0
88,1,10,88,right,std_2,0,1493.648,0
89,1,60,89,right,std_2,1,1414.83,1
90,0,0,90,right,std_2,0,1246.111,1
91,0,0,91,right,std_2,0,1985.9779999999998,1
92,0,0,92,right,std_2,0,1345.6950000000004,1
93,1,25,93,right,std_2,1,1405.5339999999999,1
94,1,60,94,right,std_2,1,1348.569,1
95,1,10,95,right,std_2,0,1899.869,0
96,0,0,96,right,std_2,0,1351.243,1
97,0,0,97,right,std_2,0,5342.223000000001,1
98,0,0,98,right,std_2,0,2922.045,1
99,0,0,99,right,std_2,0,1325.404,1
100,0,0,100,right,std_2,0,978.122,1
101,0,0,101,right,std_2,0,1081.469,1
102,1,25,102,right,std_2,0,926.295,0
103,0,0,103,right,std_2,0,843.813,1
104,1,10,104,right,std_2,0,867.1170000000002,0
105,1,15,105,right,std_2,0,1193.003,0
106,1,15,106,right,std_2,0,1150.066,0
107,0,0,107,right,std_2,0,1200.177,1
108,1,15,108,right,std_2,1,1808.095,1
109,0,0,109,right,std_2,0,2327.411,1
110,0,0,110,right,std_2,0,988.204,1
111,1,10,111,right,std_2,1,4158.443,1
112,0,0,112,right,std_2,0,4619.929,1
113,0,0,113,right,std_2,0,2546.776,1
114,0,0,114,right,std_2,0,1664.5510000000002,1
115,0,0,115,right,std_2,0,6535.357,1
116,0,0,116,right,std_2,0,1637.456,1
117,1,25,117,right,std_2,1,1507.6329999999998,1
118,0,0,118,right,std_2,0,1459.473,1
119,1,60,119,right,std_2,1,1183.629,1
120,0,0,120,right,std_2,0,2284.165,1
121,0,0,121,right,std_2,0,1556.9789999999996,1
122,1,25,122,right,std_2,1,2077.894,1
123,0,0,123,right,std_2,0,2826.0290000000005,1
124,1,60,124,right,std_2,1,1423.477,1
125,0,0,125,right,std_2,0,1892.828,1
126,1,10,126,right,std_2,0,1745.645,0
127,1,15,127,right,std_2,0,1337.099,0
128,0,0,128,right,std_2,0,1447.9479999999999,1
129,0,0,129,right,std_2,0,3768.69,1
130,0,0,130,right,std_2,0,987.932,1
131,1,25,131,right,std_2,1,3071.994,1
132,1,60,132,right,std_2,1,1605.922,1
133,1,25,133,right,std_2,1,1270.98,1
134,0,0,134,right,std_2,0,5340.574000000001,1
135,1,60,135,right,std_2,1,1907.565,1
136,0,0,136,right,std_2,0,1090.859,1
137,1,10,137,right,std_2,0,1362.493,0
138,0,0,138,right,std_2,0,992.932,1
139,1,15,139,right,std_2,0,1131.124,0
140,0,0,140,right,std_2,0,982.631,1
141,0,0,141,right,std_2,0,1140.341,1
142,0,0,142,right,std_2,0,971.431,1
143,0,0,143,right,std_2,0,866.5699999999998,1
144,0,0,144,right,std_2,0,904.6,1
145,0,0,145,right,std_2,0,1197.403,1
146,0,0,146,right,std_2,0,1827.933,1
147,0,0,147,right,std_2,0,1029.67,1
148,1,10,148,right,std_2,0,763.3380000000001,0
149,1,15,149,right,std_2,0,732.373,0
150,1,25,150,right,std_2,0,1181.289,0
151,1,10,151,right,std_2,0,1992.168,0
152,1,60,152,right,std_2,1,1506.194,1
153,1,10,153,right,std_2,0,1236.13,0
154,1,15,154,right,std_2,0,770.9200000000002,0
155,0,0,155,right,std_2,0,742.638,1
156,0,0,156,right,std_2,0,1133.184,1
157,0,0,157,right,std_2,1,1981.3139999999999,0
158,0,0,158,right,std_2,0,1779.339,1
159,1,25,159,right,std_2,1,1471.997,1
160,1,15,160,right,std_2,1,1558.6589999999999,1
161,0,0,161,right,std_2,0,1492.736,1
162,1,60,162,right,std_2,1,1505.24,1
163,0,0,163,right,std_2,0,1243.29,1
164,1,60,164,right,std_2,1,1452.571,1
165,0,0,165,right,std_2,0,1276.113,1
166,1,10,166,right,std_2,0,996.705,0
167,0,0,167,right,std_2,0,948.158,1
168,0,0,168,right,std_2,0,1396.0,1
169,1,15,169,right,std_2,1,21679.319,1
170,0,0,170,right,std_2,0,1597.636,1
171,0,0,171,right,std_2,0,1220.1519999999996,1
172,0,0,172,right,std_2,0,1427.318,1
173,0,0,173,right,std_2,0,1796.84,1
174,1,60,174,right,std_2,1,1614.2,1
175,0,0,175,right,std_2,0,2268.656,1
176,0,0,176,right,std_2,0,897.8480000000001,1
177,1,15,177,right,std_2,0,1046.947,0
178,0,0,178,right,std_2,0,974.7389999999999,1
179,1,25,179,right,std_2,0,1090.37,0
180,1,25,180,right,std_2,0,1832.649,0
181,1,15,181,right,std_2,0,1341.895,0
182,1,10,182,right,std_2,0,1299.2089999999998,0
183,0,0,183,right,std_2,0,1041.547,1
184,0,0,184,right,std_2,0,1107.1850000000004,1
185,1,15,185,right,std_2,0,1124.969,0
186,1,10,186,right,std_2,0,855.113,0
187,1,60,187,right,std_2,1,1521.767,1
188,1,15,188,right,std_2,1,1549.1760000000004,1
189,0,0,189,right,std_2,0,1113.151,1
190,0,0,190,right,std_2,0,914.3969999999999,1
191,1,10,191,right,std_2,0,860.77,0
192,1,10,192,right,std_2,0,707.2810000000002,0
193,1,15,193,right,std_2,0,1937.207,0
194,1,60,194,right,std_2,1,1742.056,1
195,1,15,195,right,std_2,0,1697.17,0
196,0,0,196,right,std_2,0,899.1400000000001,1
197,1,60,197,right,std_2,1,1426.25,1
198,1,15,198,right,std_2,0,1208.4489999999998,0
199,1,25,199,right,std_2,0,740.4340000000002,0
