,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
114,0,0,114,right,std_1,0,1276.6470000000004,1
115,0,0,115,right,std_1,0,1172.225,1
116,0,0,116,right,std_1,0,1013.175,1
117,1,25,117,right,std_1,1,2044.496,1
118,0,0,118,right,std_1,0,2482.766,1
119,1,60,119,right,std_1,0,622.3760000000002,0
120,0,0,120,right,std_1,0,965.742,1
121,0,0,121,right,std_1,0,1237.08,1
122,1,25,122,right,std_1,0,1152.144,0
123,0,0,123,right,std_1,0,705.564,1
124,1,60,124,right,std_1,1,1904.58,1
125,0,0,125,right,std_1,0,1307.333,1
126,1,10,126,right,std_1,0,10398.823,0
127,1,15,127,right,std_1,0,1410.8429999999998,0
128,0,0,128,right,std_1,0,982.023,1
129,0,0,129,right,std_1,0,3866.7270000000003,1
130,0,0,130,right,std_1,0,691.9760000000001,1
131,1,25,131,right,std_1,1,1417.878,1
132,1,60,132,right,std_1,1,1227.649,1
133,1,25,133,right,std_1,1,1409.53,1
134,0,0,134,right,std_1,0,1405.44,1
135,1,60,135,right,std_1,1,1658.615,1
136,0,0,136,right,std_1,0,1332.231,1
137,1,10,137,right,std_1,0,859.298,0
138,0,0,138,right,std_1,0,959.916,1
139,1,15,139,right,std_1,0,848.3989999999999,0
140,0,0,140,right,std_1,0,782.456,1
141,0,0,141,right,std_1,0,1029.469,1
142,0,0,142,right,std_1,0,753.6859999999998,1
143,0,0,143,right,std_1,0,1086.474,1
144,0,0,144,right,std_1,0,1115.946,1
145,0,0,145,right,std_1,0,1039.53,1
146,0,0,146,right,std_1,0,740.654,1
147,0,0,147,right,std_1,0,958.117,1
148,1,10,148,right,std_1,0,2088.922,0
149,1,15,149,right,std_1,0,375.19,0
150,1,25,150,right,std_1,0,1089.768,0
151,1,10,151,right,std_1,0,1886.983,0
152,1,60,152,right,std_1,1,2387.034,1
153,1,10,153,right,std_1,0,10485.97,0
154,1,15,154,right,std_1,0,949.0139999999999,0
155,0,0,155,right,std_1,0,1707.031,1
156,0,0,156,right,std_1,0,1590.769,1
157,0,0,157,right,std_1,0,1097.9489999999998,1
158,0,0,158,right,std_1,0,1217.5320000000004,1
159,1,25,159,right,std_1,1,1397.963,1
160,1,15,160,right,std_1,0,1509.15,0
161,0,0,161,right,std_1,0,987.178,1
162,1,60,162,right,std_1,1,1914.58,1
163,0,0,163,right,std_1,0,2060.071000000001,1
164,1,60,164,right,std_1,1,1540.213,1
165,0,0,165,right,std_1,0,1354.194,1
166,1,10,166,right,std_1,0,1444.477,0
167,0,0,167,right,std_1,0,1034.069,1
168,0,0,168,right,std_1,0,1060.674,1
169,1,15,169,right,std_1,0,876.4060000000002,0
170,0,0,170,right,std_1,0,911.679,1
171,0,0,171,right,std_1,0,739.702,1
172,0,0,172,right,std_1,0,1135.275,1
173,0,0,173,right,std_1,0,785.438,1
174,1,60,174,right,std_1,1,1590.318,1
175,0,0,175,right,std_1,0,1451.828,1
176,0,0,176,right,std_1,0,991.5369999999999,1
177,1,15,177,right,std_1,0,689.8720000000002,0
178,0,0,178,right,std_1,0,1339.447,1
179,1,25,179,right,std_1,0,914.53,0
180,1,25,180,right,std_1,1,1938.6729999999998,1
181,1,15,181,right,std_1,0,1492.7620000000002,0
182,1,10,182,right,std_1,0,910.822,0
183,0,0,183,right,std_1,0,993.8739999999999,1
184,0,0,184,right,std_1,0,957.908,1
185,1,15,185,right,std_1,0,749.8530000000001,0
186,1,10,186,right,std_1,0,958.553,0
187,1,60,187,right,std_1,1,1739.02,1
188,1,15,188,right,std_1,0,1281.708,0
189,0,0,189,right,std_1,0,963.0160000000001,1
190,0,0,190,right,std_1,0,738.1999999999998,1
191,1,10,191,right,std_1,0,746.408,0
192,1,10,192,right,std_1,0,591.757,0
193,1,15,193,right,std_1,0,696.722,0
194,1,60,194,right,std_1,1,1712.908,1
195,1,15,195,right,std_1,0,1231.068,0
196,0,0,196,right,std_1,0,925.928,1
197,1,60,197,right,std_1,0,691.3280000000002,0
198,1,15,198,right,std_1,1,1555.442,1
199,1,25,199,right,std_1,1,1430.2979999999998,1
