,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
59,1,25,59,right,std_17,0,952.416,0
60,1,10,60,right,std_17,0,1029.496,0
61,1,15,61,right,std_17,0,2027.61,0
62,1,15,62,right,std_17,0,1018.822,0
63,1,15,63,right,std_17,0,1079.466,0
64,0,0,64,right,std_17,0,890.169,1
65,1,10,65,right,std_17,0,812.3639999999998,0
66,0,0,66,right,std_17,0,855.288,1
67,0,0,67,right,std_17,0,954.79,1
68,1,60,68,right,std_17,1,1510.662,1
69,0,0,69,right,std_17,0,1350.405,1
70,1,60,70,right,std_17,1,1462.895,1
71,0,0,71,right,std_17,0,1353.385,1
72,0,0,72,right,std_17,0,936.306,1
73,0,0,73,right,std_17,0,831.4599999999998,1
74,1,10,74,right,std_17,0,1104.194,0
75,1,15,75,right,std_17,0,1055.683,0
76,1,10,76,right,std_17,0,1048.101,0
77,0,0,77,right,std_17,0,835.1089999999999,1
78,0,0,78,right,std_17,0,812.997,1
79,1,25,79,right,std_17,1,1556.85,1
80,0,0,80,right,std_17,0,3721.418,1
81,1,60,81,right,std_17,1,1373.106,1
82,0,0,82,right,std_17,0,1365.5600000000004,1
83,0,0,83,right,std_17,0,899.6279999999998,1
84,0,0,84,right,std_17,0,931.199,1
85,0,0,85,right,std_17,0,1159.948,1
86,1,15,86,right,std_17,0,2705.3740000000003,0
87,1,25,87,right,std_17,0,4579.969,0
88,1,10,88,right,std_17,0,3384.992,0
89,1,60,89,right,std_17,1,1319.4889999999998,1
90,0,0,90,right,std_17,0,1225.26,1
91,0,0,91,right,std_17,0,885.923,1
92,0,0,92,right,std_17,0,822.5989999999998,1
93,1,25,93,right,std_17,1,1365.765,1
94,1,60,94,right,std_17,1,915.3510000000001,1
95,1,10,95,right,std_17,0,1458.4109999999996,0
96,0,0,96,right,std_17,0,926.54,1
97,0,0,97,right,std_17,0,812.681,1
98,0,0,98,right,std_17,0,946.895,1
99,0,0,99,right,std_17,0,3241.54,1
100,0,0,100,right,std_17,0,1964.068,1
101,0,0,101,right,std_17,0,1080.767,1
102,1,25,102,right,std_17,0,2958.366,0
103,0,0,103,right,std_17,0,1150.188,1
104,1,10,104,right,std_17,0,1061.495,0
105,1,15,105,right,std_17,0,1097.077,0
106,1,15,106,right,std_17,0,1472.424,0
107,0,0,107,right,std_17,0,1472.741,1
108,1,15,108,right,std_17,0,2053.649,0
109,0,0,109,right,std_17,0,1433.4360000000001,1
110,0,0,110,right,std_17,0,1756.192,1
111,1,10,111,right,std_17,0,1097.621,0
112,0,0,112,right,std_17,0,978.435,1
113,0,0,113,right,std_17,0,1001.2310000000001,1
114,0,0,114,right,std_17,0,769.5089999999999,1
115,0,0,115,right,std_17,0,766.77,1
116,0,0,116,right,std_17,0,730.8789999999998,1
117,1,25,117,right,std_17,1,1387.4740000000004,1
118,0,0,118,right,std_17,0,1213.498,1
119,1,60,119,right,std_17,1,1287.735,1
120,0,0,120,right,std_17,0,919.0419999999999,1
121,0,0,121,right,std_17,0,709.9630000000001,1
122,1,25,122,right,std_17,0,795.222,0
123,0,0,123,right,std_17,0,1044.9250000000004,1
124,1,60,124,right,std_17,1,1442.2879999999998,1
125,0,0,125,right,std_17,0,1403.13,1
126,1,10,126,right,std_17,0,798.52,0
127,1,15,127,right,std_17,0,721.247,0
128,0,0,128,right,std_17,0,908.3689999999999,1
129,0,0,129,right,std_17,0,671.8610000000001,1
130,0,0,130,right,std_17,0,757.02,1
131,1,25,131,right,std_17,0,770.043,0
132,1,60,132,right,std_17,1,1236.1519999999996,1
133,1,25,133,right,std_17,1,971.315,1
134,0,0,134,right,std_17,0,1456.5629999999999,1
135,1,60,135,right,std_17,0,933.897,0
136,0,0,136,right,std_17,0,1092.989,1
137,1,10,137,right,std_17,0,936.852,0
138,0,0,138,right,std_17,0,997.909,1
139,1,15,139,right,std_17,0,1113.131,0
140,0,0,140,right,std_17,0,847.847,1
141,0,0,141,right,std_17,0,985.834,1
142,0,0,142,right,std_17,0,873.8560000000001,1
143,0,0,143,right,std_17,0,703.8330000000002,1
144,0,0,144,right,std_17,0,637.1360000000002,1
145,0,0,145,right,std_17,0,747.2510000000001,1
146,0,0,146,right,std_17,0,672.0010000000001,1
147,0,0,147,right,std_17,0,3687.9159999999997,1
148,1,10,148,right,std_17,0,1215.1940000000004,0
149,1,15,149,right,std_17,0,852.443,0
150,1,25,150,right,std_17,0,765.007,0
151,1,10,151,right,std_17,0,902.961,0
152,1,60,152,right,std_17,1,1535.381,1
153,1,10,153,right,std_17,0,1572.933,0
154,1,15,154,right,std_17,0,1416.645,0
155,0,0,155,right,std_17,0,847.8789999999999,1
156,0,0,156,right,std_17,0,805.8939999999999,1
157,0,0,157,right,std_17,0,723.8510000000001,1
158,0,0,158,right,std_17,0,752.8889999999999,1
159,1,25,159,right,std_17,0,725.038,0
160,1,15,160,right,std_17,0,621.698,0
161,0,0,161,right,std_17,0,653.384,1
162,1,60,162,right,std_17,0,618.1410000000002,0
163,0,0,163,right,std_17,0,2212.73,1
164,1,60,164,right,std_17,1,1645.15,1
165,0,0,165,right,std_17,0,1200.8139999999999,1
166,1,10,166,right,std_17,0,763.4169999999999,0
167,0,0,167,right,std_17,0,754.023,1
168,0,0,168,right,std_17,0,801.6160000000001,1
169,1,15,169,right,std_17,0,794.523,0
170,0,0,170,right,std_17,0,734.8910000000001,1
171,0,0,171,right,std_17,0,870.02,1
172,0,0,172,right,std_17,0,1089.075,1
173,0,0,173,right,std_17,0,882.9069999999999,1
174,1,60,174,right,std_17,1,1320.388,1
175,0,0,175,right,std_17,0,1015.561,1
176,0,0,176,right,std_17,0,667.98,1
177,1,15,177,right,std_17,0,836.7529999999998,0
178,0,0,178,right,std_17,0,832.068,1
179,1,25,179,right,std_17,0,1284.808,0
180,1,25,180,right,std_17,0,3328.275,0
181,1,15,181,right,std_17,0,951.966,0
182,1,10,182,right,std_17,0,817.23,0
183,0,0,183,right,std_17,0,879.068,1
184,0,0,184,right,std_17,0,810.6569999999998,1
185,1,15,185,right,std_17,0,2222.631,0
186,1,10,186,right,std_17,0,913.958,0
187,1,60,187,right,std_17,1,1295.443,1
188,1,15,188,right,std_17,0,1878.129,0
189,0,0,189,right,std_17,0,861.2660000000001,1
190,0,0,190,right,std_17,0,1061.6460000000004,1
191,1,10,191,right,std_17,0,934.1419999999999,0
192,1,10,192,right,std_17,0,1015.432,0
193,1,15,193,right,std_17,0,722.01,0
194,1,60,194,right,std_17,1,1187.375,1
195,1,15,195,right,std_17,0,1314.2060000000001,0
196,0,0,196,right,std_17,0,1138.598,1
197,1,60,197,right,std_17,1,1192.479,1
198,1,15,198,right,std_17,0,1227.892,0
199,1,25,199,right,std_17,0,1173.453,0
