,Unnamed: 0,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp,sdt-amk1048
2456,56.0,0.0,0.0,56.0,left,wg873,0.0,1712.578,1.0,
2457,57.0,0.0,0.0,57.0,left,wg873,0.0,1284.439,1.0,
2458,58.0,0.0,0.0,58.0,left,wg873,0.0,1642.535,1.0,
2459,59.0,1.0,25.0,59.0,left,wg873,0.0,730.341,0.0,
2460,60.0,1.0,10.0,60.0,left,wg873,0.0,1033.212,0.0,
2461,61.0,1.0,15.0,61.0,left,wg873,0.0,964.457,0.0,
2462,62.0,1.0,15.0,62.0,left,wg873,0.0,1091.814,0.0,
2463,63.0,1.0,15.0,63.0,left,wg873,0.0,1411.99,0.0,
2464,64.0,0.0,0.0,64.0,left,wg873,0.0,640.239,1.0,
2465,65.0,1.0,10.0,65.0,left,wg873,0.0,1976.972,0.0,
2466,66.0,0.0,0.0,66.0,left,wg873,0.0,1040.2720000000002,1.0,
2467,67.0,0.0,0.0,67.0,left,wg873,0.0,703.992,1.0,
2468,68.0,1.0,60.0,68.0,left,wg873,1.0,1893.976,1.0,
2469,69.0,0.0,0.0,69.0,left,wg873,0.0,5022.268,1.0,
2470,70.0,1.0,60.0,70.0,left,wg873,1.0,1739.6370000000002,1.0,
2471,71.0,0.0,0.0,71.0,left,wg873,0.0,2761.371,1.0,
2472,72.0,0.0,0.0,72.0,left,wg873,0.0,2076.196,1.0,
2473,73.0,0.0,0.0,73.0,left,wg873,0.0,2917.235,1.0,
2474,74.0,1.0,10.0,74.0,left,wg873,0.0,839.207,0.0,
2475,75.0,1.0,15.0,75.0,left,wg873,0.0,18.354,0.0,
2476,76.0,1.0,10.0,76.0,left,wg873,0.0,19.467,0.0,
2477,77.0,0.0,0.0,77.0,left,wg873,0.0,28.116,1.0,
2478,78.0,0.0,0.0,78.0,left,wg873,0.0,8.984,1.0,
2479,79.0,1.0,25.0,79.0,left,wg873,1.0,5825.938,1.0,
2480,80.0,0.0,0.0,80.0,left,wg873,0.0,1827.873,1.0,
2481,81.0,1.0,60.0,81.0,left,wg873,1.0,2638.791,1.0,
2482,82.0,0.0,0.0,82.0,left,wg873,0.0,1911.011,1.0,
2483,83.0,0.0,0.0,83.0,left,wg873,0.0,1462.142,1.0,
2484,84.0,0.0,0.0,84.0,left,wg873,0.0,885.893,1.0,
2485,85.0,0.0,0.0,85.0,left,wg873,0.0,856.585,1.0,
2486,86.0,1.0,15.0,86.0,left,wg873,0.0,886.676,0.0,
2487,87.0,1.0,25.0,87.0,left,wg873,0.0,1040.571,0.0,
2488,88.0,1.0,10.0,88.0,left,wg873,0.0,1106.078,0.0,
2489,89.0,1.0,60.0,89.0,left,wg873,1.0,1984.713,1.0,
2490,90.0,0.0,0.0,90.0,left,wg873,0.0,1304.9930000000002,1.0,
2491,91.0,0.0,0.0,91.0,left,wg873,0.0,719.0980000000001,1.0,
2492,92.0,0.0,0.0,92.0,left,wg873,0.0,664.624,1.0,
2493,93.0,1.0,25.0,93.0,left,wg873,1.0,2386.466,1.0,
2494,94.0,1.0,60.0,94.0,left,wg873,1.0,1682.991,1.0,
2495,95.0,1.0,10.0,95.0,left,wg873,0.0,1301.9160000000002,0.0,
2496,96.0,0.0,0.0,96.0,left,wg873,0.0,716.173,1.0,
2497,97.0,0.0,0.0,97.0,left,wg873,0.0,751.614,1.0,
2498,98.0,0.0,0.0,98.0,left,wg873,0.0,756.4889999999999,1.0,
2499,99.0,0.0,0.0,99.0,left,wg873,0.0,4592.906,1.0,
2500,100.0,0.0,0.0,100.0,left,wg873,0.0,1753.827,1.0,
2501,101.0,0.0,0.0,101.0,left,wg873,0.0,1617.47,1.0,
2502,102.0,1.0,25.0,102.0,left,wg873,0.0,836.631,0.0,
2503,103.0,0.0,0.0,103.0,left,wg873,0.0,1139.429,1.0,
2504,104.0,1.0,10.0,104.0,left,wg873,0.0,6740.997,0.0,
2505,105.0,1.0,15.0,105.0,left,wg873,0.0,1357.022,0.0,
2506,106.0,1.0,15.0,106.0,left,wg873,0.0,827.1899999999999,0.0,
2507,107.0,0.0,0.0,107.0,left,wg873,0.0,860.186,1.0,
2508,108.0,1.0,15.0,108.0,left,wg873,0.0,609.869,0.0,
2509,109.0,0.0,0.0,109.0,left,wg873,0.0,679.55,1.0,
2510,110.0,0.0,0.0,110.0,left,wg873,0.0,840.26,1.0,
2511,111.0,1.0,10.0,111.0,left,wg873,0.0,1281.563,0.0,
2512,112.0,0.0,0.0,112.0,left,wg873,0.0,2144.739,1.0,
2513,113.0,0.0,0.0,113.0,left,wg873,0.0,802.15,1.0,
2514,114.0,0.0,0.0,114.0,left,wg873,0.0,1611.621,1.0,
2515,115.0,0.0,0.0,115.0,left,wg873,0.0,1354.0749999999998,1.0,
2516,116.0,0.0,0.0,116.0,left,wg873,0.0,1059.0459999999998,1.0,
2517,117.0,1.0,25.0,117.0,left,wg873,1.0,2190.439,1.0,
2518,118.0,0.0,0.0,118.0,left,wg873,0.0,969.72,1.0,
2519,119.0,1.0,60.0,119.0,left,wg873,1.0,1159.627,1.0,
2520,120.0,0.0,0.0,120.0,left,wg873,0.0,1321.85,1.0,
2521,121.0,0.0,0.0,121.0,left,wg873,0.0,1025.423,1.0,
2522,122.0,1.0,25.0,122.0,left,wg873,0.0,649.338,0.0,
2523,123.0,0.0,0.0,123.0,left,wg873,0.0,1132.938,1.0,
2524,124.0,1.0,60.0,124.0,left,wg873,1.0,1454.362,1.0,
2525,125.0,0.0,0.0,125.0,left,wg873,0.0,801.923,1.0,
2526,126.0,1.0,10.0,126.0,left,wg873,0.0,856.453,0.0,
2527,127.0,1.0,15.0,127.0,left,wg873,0.0,759.111,0.0,
2528,128.0,0.0,0.0,128.0,left,wg873,0.0,642.5260000000001,1.0,
2529,129.0,0.0,0.0,129.0,left,wg873,0.0,770.802,1.0,
2530,130.0,0.0,0.0,130.0,left,wg873,0.0,655.072,1.0,
2531,131.0,1.0,25.0,131.0,left,wg873,0.0,719.702,0.0,
2532,132.0,1.0,60.0,132.0,left,wg873,1.0,1164.842,1.0,
2533,133.0,1.0,25.0,133.0,left,wg873,1.0,1497.748,1.0,
2534,134.0,0.0,0.0,134.0,left,wg873,0.0,1455.91,1.0,
2535,135.0,1.0,60.0,135.0,left,wg873,1.0,3564.058,1.0,
2536,136.0,0.0,0.0,136.0,left,wg873,0.0,1323.265,1.0,
2537,137.0,1.0,10.0,137.0,left,wg873,0.0,755.3480000000001,0.0,
2538,138.0,0.0,0.0,138.0,left,wg873,0.0,588.3119999999999,1.0,
2539,139.0,1.0,15.0,139.0,left,wg873,0.0,823.624,0.0,
2540,140.0,0.0,0.0,140.0,left,wg873,0.0,737.9,1.0,
2541,141.0,0.0,0.0,141.0,left,wg873,0.0,1865.956,1.0,
2542,142.0,0.0,0.0,142.0,left,wg873,0.0,738.541,1.0,
2543,143.0,0.0,0.0,143.0,left,wg873,0.0,703.627,1.0,
2544,144.0,0.0,0.0,144.0,left,wg873,0.0,558.019,1.0,
2545,145.0,0.0,0.0,145.0,left,wg873,0.0,1710.388,1.0,
2546,146.0,0.0,0.0,146.0,left,wg873,0.0,699.929,1.0,
2547,147.0,0.0,0.0,147.0,left,wg873,0.0,1170.116,1.0,
2548,148.0,1.0,10.0,148.0,left,wg873,0.0,1199.97,0.0,
2549,149.0,1.0,15.0,149.0,left,wg873,0.0,943.183,0.0,
2550,150.0,1.0,25.0,150.0,left,wg873,1.0,1633.677,1.0,
2551,151.0,1.0,10.0,151.0,left,wg873,0.0,588.6759999999999,0.0,
2552,152.0,1.0,60.0,152.0,left,wg873,1.0,1189.706,1.0,
2553,153.0,1.0,10.0,153.0,left,wg873,0.0,651.062,0.0,
2554,154.0,1.0,15.0,154.0,left,wg873,0.0,705.864,0.0,
2555,155.0,0.0,0.0,155.0,left,wg873,0.0,750.9879999999999,1.0,
2556,156.0,0.0,0.0,156.0,left,wg873,0.0,858.146,1.0,
2557,157.0,0.0,0.0,157.0,left,wg873,0.0,700.9870000000001,1.0,
2558,158.0,0.0,0.0,158.0,left,wg873,0.0,776.727,1.0,
2559,159.0,1.0,25.0,159.0,left,wg873,0.0,1729.602,0.0,
2560,160.0,1.0,15.0,160.0,left,wg873,0.0,837.238,0.0,
2561,161.0,0.0,0.0,161.0,left,wg873,0.0,693.323,1.0,
2562,162.0,1.0,60.0,162.0,left,wg873,1.0,1560.719,1.0,
2563,163.0,0.0,0.0,163.0,left,wg873,0.0,1600.017,1.0,
2564,164.0,1.0,60.0,164.0,left,wg873,1.0,2684.205,1.0,
2565,165.0,0.0,0.0,165.0,left,wg873,0.0,601.078,1.0,
2566,166.0,1.0,10.0,166.0,left,wg873,0.0,1636.772,0.0,
2567,167.0,0.0,0.0,167.0,left,wg873,0.0,584.3380000000001,1.0,
2568,168.0,0.0,0.0,168.0,left,wg873,0.0,611.124,1.0,
2569,169.0,1.0,15.0,169.0,left,wg873,0.0,1071.618,0.0,
2570,170.0,0.0,0.0,170.0,left,wg873,0.0,543.859,1.0,
2571,171.0,0.0,0.0,171.0,left,wg873,0.0,830.855,1.0,
2572,172.0,0.0,0.0,172.0,left,wg873,0.0,845.5559999999999,1.0,
2573,173.0,0.0,0.0,173.0,left,wg873,0.0,1646.581,1.0,
2574,174.0,1.0,60.0,174.0,left,wg873,1.0,1592.56,1.0,
2575,175.0,0.0,0.0,175.0,left,wg873,0.0,545.881,1.0,
2576,176.0,0.0,0.0,176.0,left,wg873,0.0,638.202,1.0,
2577,177.0,1.0,15.0,177.0,left,wg873,0.0,819.822,0.0,
2578,178.0,0.0,0.0,178.0,left,wg873,0.0,1138.519,1.0,
2579,179.0,1.0,25.0,179.0,left,wg873,0.0,961.232,0.0,
2580,180.0,1.0,25.0,180.0,left,wg873,0.0,1553.372,0.0,
2581,181.0,1.0,15.0,181.0,left,wg873,0.0,3916.351,0.0,
2582,182.0,1.0,10.0,182.0,left,wg873,0.0,1492.5649999999998,0.0,
2583,183.0,0.0,0.0,183.0,left,wg873,0.0,917.324,1.0,
2584,184.0,0.0,0.0,184.0,left,wg873,0.0,730.355,1.0,
2585,185.0,1.0,15.0,185.0,left,wg873,0.0,1185.251,0.0,
2586,186.0,1.0,10.0,186.0,left,wg873,0.0,983.737,0.0,
2587,187.0,1.0,60.0,187.0,left,wg873,1.0,1737.905,1.0,
2588,188.0,1.0,15.0,188.0,left,wg873,0.0,636.673,0.0,
2589,189.0,0.0,0.0,189.0,left,wg873,0.0,865.005,1.0,
2590,190.0,0.0,0.0,190.0,left,wg873,0.0,654.134,1.0,
2591,191.0,1.0,10.0,191.0,left,wg873,0.0,3110.712,0.0,
2592,192.0,1.0,10.0,192.0,left,wg873,0.0,830.595,0.0,
2593,193.0,1.0,15.0,193.0,left,wg873,0.0,789.578,0.0,
2594,194.0,1.0,60.0,194.0,left,wg873,0.0,967.173,0.0,
2595,195.0,1.0,15.0,195.0,left,wg873,0.0,1174.423,0.0,
2596,196.0,0.0,0.0,196.0,left,wg873,0.0,646.582,1.0,
2597,197.0,1.0,60.0,197.0,left,wg873,1.0,1475.088,1.0,
2598,198.0,1.0,15.0,198.0,left,wg873,0.0,1358.789,0.0,
2599,199.0,1.0,25.0,199.0,left,wg873,1.0,1663.248,1.0,
2600,0.0,1.0,60.0,0.0,right,sq627,1.0,34114.576,1.0,
2601,1.0,1.0,10.0,1.0,right,sq627,1.0,3330.174,1.0,
2602,2.0,1.0,10.0,2.0,right,sq627,0.0,2752.24,0.0,
2603,3.0,1.0,15.0,3.0,right,sq627,0.0,2751.644,0.0,
2604,4.0,0.0,0.0,4.0,right,sq627,0.0,2743.875,1.0,
2605,5.0,1.0,60.0,5.0,right,sq627,1.0,4029.133,1.0,
2606,6.0,0.0,0.0,6.0,right,sq627,0.0,3788.906,1.0,
2607,7.0,1.0,60.0,7.0,right,sq627,1.0,2621.827,1.0,
2608,8.0,1.0,25.0,8.0,right,sq627,1.0,2824.1200000000003,1.0,
2609,9.0,1.0,15.0,9.0,right,sq627,0.0,7134.021,0.0,
2610,10.0,0.0,0.0,10.0,right,sq627,0.0,2381.1420000000003,1.0,
2611,11.0,0.0,0.0,11.0,right,sq627,0.0,3875.193,1.0,
2612,12.0,0.0,0.0,12.0,right,sq627,0.0,2335.944,1.0,
2613,13.0,0.0,0.0,13.0,right,sq627,0.0,2248.431,1.0,
2614,14.0,1.0,15.0,14.0,right,sq627,0.0,3725.407,0.0,
2615,15.0,1.0,10.0,15.0,right,sq627,0.0,2800.106,0.0,
2616,16.0,0.0,0.0,16.0,right,sq627,0.0,2685.106,1.0,
2617,17.0,0.0,0.0,17.0,right,sq627,0.0,6924.1320000000005,1.0,
2618,18.0,0.0,0.0,18.0,right,sq627,0.0,3384.533,1.0,
2619,19.0,0.0,0.0,19.0,right,sq627,0.0,3408.2560000000003,1.0,
2620,20.0,1.0,25.0,20.0,right,sq627,0.0,6541.126,0.0,
2621,21.0,0.0,0.0,21.0,right,sq627,0.0,7053.497,1.0,
2622,22.0,0.0,0.0,22.0,right,sq627,0.0,2835.149,1.0,
2623,23.0,1.0,60.0,23.0,right,sq627,1.0,2353.194,1.0,
2624,24.0,1.0,60.0,24.0,right,sq627,1.0,1251.2,1.0,
2625,25.0,0.0,0.0,25.0,right,sq627,0.0,2230.064,1.0,
2626,26.0,1.0,60.0,26.0,right,sq627,1.0,1661.367,1.0,
2627,27.0,1.0,10.0,27.0,right,sq627,0.0,3759.384,0.0,
2628,28.0,1.0,60.0,28.0,right,sq627,1.0,2370.046,1.0,
2629,29.0,0.0,0.0,29.0,right,sq627,1.0,5917.590999999999,0.0,
2630,30.0,1.0,15.0,30.0,right,sq627,0.0,2326.376,0.0,
2631,31.0,1.0,25.0,31.0,right,sq627,0.0,3251.446,0.0,
2632,32.0,0.0,0.0,32.0,right,sq627,0.0,2322.621,1.0,
2633,33.0,0.0,0.0,33.0,right,sq627,0.0,1781.725,1.0,
2634,34.0,0.0,0.0,34.0,right,sq627,0.0,1819.199,1.0,
2635,35.0,1.0,60.0,35.0,right,sq627,1.0,1777.248,1.0,
2636,36.0,1.0,25.0,36.0,right,sq627,1.0,1756.907,1.0,
2637,37.0,1.0,25.0,37.0,right,sq627,1.0,2060.52,1.0,
2638,38.0,0.0,0.0,38.0,right,sq627,0.0,2334.153,1.0,
2639,39.0,1.0,10.0,39.0,right,sq627,0.0,6000.5740000000005,0.0,
2640,40.0,0.0,0.0,40.0,right,sq627,0.0,9571.143,1.0,
2641,41.0,1.0,25.0,41.0,right,sq627,1.0,1702.918,1.0,
2642,42.0,1.0,25.0,42.0,right,sq627,1.0,1546.6660000000002,1.0,
2643,43.0,1.0,60.0,43.0,right,sq627,1.0,1034.406,1.0,
2644,44.0,1.0,10.0,44.0,right,sq627,0.0,1415.5,0.0,
2645,45.0,1.0,25.0,45.0,right,sq627,0.0,1153.036,0.0,
2646,46.0,1.0,25.0,46.0,right,sq627,1.0,2356.321,1.0,
2647,47.0,0.0,0.0,47.0,right,sq627,0.0,4467.406000000001,1.0,
2648,48.0,0.0,0.0,48.0,right,sq627,0.0,1357.748,1.0,
2649,49.0,0.0,0.0,49.0,right,sq627,0.0,1675.089,1.0,
2650,50.0,1.0,10.0,50.0,right,sq627,0.0,2340.3520000000003,0.0,
2651,51.0,1.0,25.0,51.0,right,sq627,0.0,2364.91,0.0,
2652,52.0,0.0,0.0,52.0,right,sq627,0.0,8702.156,1.0,
2653,53.0,0.0,0.0,53.0,right,sq627,0.0,1744.113,1.0,
2654,54.0,1.0,25.0,54.0,right,sq627,1.0,1676.038,1.0,
2655,55.0,0.0,0.0,55.0,right,sq627,0.0,1687.439,1.0,
2656,56.0,0.0,0.0,56.0,right,sq627,1.0,1912.433,0.0,
2657,57.0,0.0,0.0,57.0,right,sq627,0.0,1680.768,1.0,
2658,58.0,0.0,0.0,58.0,right,sq627,0.0,1963.604,1.0,
2659,59.0,1.0,25.0,59.0,right,sq627,0.0,3916.482,0.0,
2660,60.0,1.0,10.0,60.0,right,sq627,0.0,782.6800000000001,0.0,
2661,61.0,1.0,15.0,61.0,right,sq627,0.0,6219.453,0.0,
2662,62.0,1.0,15.0,62.0,right,sq627,0.0,2340.932,0.0,
2663,63.0,1.0,15.0,63.0,right,sq627,0.0,1669.565,0.0,
2664,64.0,0.0,0.0,64.0,right,sq627,0.0,3478.582,1.0,
2665,65.0,1.0,10.0,65.0,right,sq627,0.0,6512.465999999999,0.0,
2666,66.0,0.0,0.0,66.0,right,sq627,0.0,235.853,1.0,
2667,67.0,0.0,0.0,67.0,right,sq627,0.0,16744.917999999998,1.0,
2668,68.0,1.0,60.0,68.0,right,sq627,1.0,672.89,1.0,
2669,69.0,0.0,0.0,69.0,right,sq627,0.0,1931.045,1.0,
2670,70.0,1.0,60.0,70.0,right,sq627,1.0,1698.524,1.0,
2671,71.0,0.0,0.0,71.0,right,sq627,0.0,1715.174,1.0,
2672,72.0,0.0,0.0,72.0,right,sq627,0.0,1099.136,1.0,
2673,73.0,0.0,0.0,73.0,right,sq627,0.0,1313.061,1.0,
2674,74.0,1.0,10.0,74.0,right,sq627,0.0,2278.915,0.0,
2675,75.0,1.0,15.0,75.0,right,sq627,0.0,4226.611,0.0,
2676,76.0,1.0,10.0,76.0,right,sq627,0.0,1249.407,0.0,
2677,77.0,0.0,0.0,77.0,right,sq627,0.0,1734.2820000000002,1.0,
2678,78.0,0.0,0.0,78.0,right,sq627,0.0,1437.278,1.0,
2679,79.0,1.0,25.0,79.0,right,sq627,0.0,1138.529,0.0,
2680,80.0,0.0,0.0,80.0,right,sq627,0.0,2445.767,1.0,
2681,81.0,1.0,60.0,81.0,right,sq627,1.0,1728.027,1.0,
2682,82.0,0.0,0.0,82.0,right,sq627,0.0,2070.704,1.0,
2683,83.0,0.0,0.0,83.0,right,sq627,0.0,1289.548,1.0,
2684,84.0,0.0,0.0,84.0,right,sq627,0.0,1261.78,1.0,
2685,85.0,0.0,0.0,85.0,right,sq627,0.0,1075.199,1.0,
2686,86.0,1.0,15.0,86.0,right,sq627,1.0,2011.128,1.0,
2687,87.0,1.0,25.0,87.0,right,sq627,1.0,14491.566,1.0,
2688,88.0,1.0,10.0,88.0,right,sq627,0.0,1789.795,0.0,
2689,89.0,1.0,60.0,89.0,right,sq627,1.0,2056.868,1.0,
2690,90.0,0.0,0.0,90.0,right,sq627,1.0,2282.205,0.0,
2691,91.0,0.0,0.0,91.0,right,sq627,1.0,2339.654,0.0,
2692,92.0,0.0,0.0,92.0,right,sq627,0.0,2814.746,1.0,
2693,93.0,1.0,25.0,93.0,right,sq627,1.0,1821.313,1.0,
2694,94.0,1.0,60.0,94.0,right,sq627,1.0,1314.67,1.0,
2695,95.0,1.0,10.0,95.0,right,sq627,0.0,1762.922,0.0,
2696,96.0,0.0,0.0,96.0,right,sq627,0.0,2331.537,1.0,
2697,97.0,0.0,0.0,97.0,right,sq627,0.0,1823.516,1.0,
2698,98.0,0.0,0.0,98.0,right,sq627,0.0,1254.769,1.0,
2699,99.0,0.0,0.0,99.0,right,sq627,0.0,1162.121,1.0,
2700,100.0,0.0,0.0,100.0,right,sq627,0.0,2351.336,1.0,
2701,101.0,0.0,0.0,101.0,right,sq627,0.0,1304.7869999999998,1.0,
2702,102.0,1.0,25.0,102.0,right,sq627,0.0,1269.719,0.0,
2703,103.0,0.0,0.0,103.0,right,sq627,0.0,1819.154,1.0,
2704,104.0,1.0,10.0,104.0,right,sq627,0.0,1250.115,0.0,
2705,105.0,1.0,15.0,105.0,right,sq627,0.0,1288.25,0.0,
2706,106.0,1.0,15.0,106.0,right,sq627,0.0,1657.756,0.0,
2707,107.0,0.0,0.0,107.0,right,sq627,0.0,1826.339,1.0,
2708,108.0,1.0,15.0,108.0,right,sq627,1.0,8256.316,1.0,
2709,109.0,0.0,0.0,109.0,right,sq627,0.0,3870.989,1.0,
2710,110.0,0.0,0.0,110.0,right,sq627,0.0,3504.524,1.0,
2711,111.0,1.0,10.0,111.0,right,sq627,0.0,1270.0929999999998,0.0,
2712,112.0,0.0,0.0,112.0,right,sq627,0.0,1203.0700000000002,1.0,
2713,113.0,0.0,0.0,113.0,right,sq627,0.0,1937.91,1.0,
2714,114.0,0.0,0.0,114.0,right,sq627,0.0,1812.073,1.0,
2715,115.0,0.0,0.0,115.0,right,sq627,0.0,933.929,1.0,
2716,116.0,0.0,0.0,116.0,right,sq627,0.0,1510.154,1.0,
2717,117.0,1.0,25.0,117.0,right,sq627,1.0,1852.133,1.0,
2718,118.0,0.0,0.0,118.0,right,sq627,0.0,1357.532,1.0,
2719,119.0,1.0,60.0,119.0,right,sq627,1.0,1403.828,1.0,
2720,120.0,0.0,0.0,120.0,right,sq627,0.0,1358.328,1.0,
2721,121.0,0.0,0.0,121.0,right,sq627,0.0,1456.061,1.0,
2722,122.0,1.0,25.0,122.0,right,sq627,1.0,3478.147,1.0,
2723,123.0,0.0,0.0,123.0,right,sq627,0.0,3452.844,1.0,
2724,124.0,1.0,60.0,124.0,right,sq627,1.0,6659.329,1.0,
2725,125.0,0.0,0.0,125.0,right,sq627,0.0,2647.882,1.0,
2726,126.0,1.0,10.0,126.0,right,sq627,0.0,1510.318,0.0,
2727,127.0,1.0,15.0,127.0,right,sq627,0.0,1170.126,0.0,
2728,128.0,0.0,0.0,128.0,right,sq627,0.0,1316.978,1.0,
2729,129.0,0.0,0.0,129.0,right,sq627,0.0,3162.848,1.0,
2730,130.0,0.0,0.0,130.0,right,sq627,0.0,962.254,1.0,
2731,131.0,1.0,25.0,131.0,right,sq627,0.0,1000.378,0.0,
2732,132.0,1.0,60.0,132.0,right,sq627,1.0,1393.159,1.0,
2733,133.0,1.0,25.0,133.0,right,sq627,1.0,1203.627,1.0,
2734,134.0,0.0,0.0,134.0,right,sq627,0.0,1319.583,1.0,
2735,135.0,1.0,60.0,135.0,right,sq627,1.0,1473.06,1.0,
2736,136.0,0.0,0.0,136.0,right,sq627,0.0,1173.356,1.0,
2737,137.0,1.0,10.0,137.0,right,sq627,0.0,1550.761,0.0,
2738,138.0,0.0,0.0,138.0,right,sq627,0.0,2365.484,1.0,
2739,139.0,1.0,15.0,139.0,right,sq627,0.0,2304.872,0.0,
2740,140.0,0.0,0.0,140.0,right,sq627,0.0,998.088,1.0,
2741,141.0,0.0,0.0,141.0,right,sq627,0.0,1629.202,1.0,
2742,142.0,0.0,0.0,142.0,right,sq627,0.0,998.057,1.0,
2743,143.0,0.0,0.0,143.0,right,sq627,0.0,963.481,1.0,
2744,144.0,0.0,0.0,144.0,right,sq627,0.0,1135.701,1.0,
2745,145.0,0.0,0.0,145.0,right,sq627,0.0,1144.515,1.0,
2746,146.0,0.0,0.0,146.0,right,sq627,0.0,2182.968,1.0,
2747,147.0,0.0,0.0,147.0,right,sq627,0.0,1048.285,1.0,
2748,148.0,1.0,10.0,148.0,right,sq627,0.0,1212.292,0.0,
2749,149.0,1.0,15.0,149.0,right,sq627,0.0,948.879,0.0,
2750,150.0,1.0,25.0,150.0,right,sq627,0.0,1106.681,0.0,
2751,151.0,1.0,10.0,151.0,right,sq627,0.0,1445.7,0.0,
2752,152.0,1.0,60.0,152.0,right,sq627,1.0,1819.182,1.0,
2753,153.0,1.0,10.0,153.0,right,sq627,0.0,1516.1409999999998,0.0,
2754,154.0,1.0,15.0,154.0,right,sq627,0.0,1114.857,0.0,
2755,155.0,0.0,0.0,155.0,right,sq627,0.0,1149.221,1.0,
2756,156.0,0.0,0.0,156.0,right,sq627,0.0,1370.505,1.0,
2757,157.0,0.0,0.0,157.0,right,sq627,0.0,1320.09,1.0,
2758,158.0,0.0,0.0,158.0,right,sq627,0.0,1287.8909999999998,1.0,
2759,159.0,1.0,25.0,159.0,right,sq627,1.0,1811.995,1.0,
2760,160.0,1.0,15.0,160.0,right,sq627,0.0,3024.602,0.0,
2761,161.0,0.0,0.0,161.0,right,sq627,0.0,1310.695,1.0,
2762,162.0,1.0,60.0,162.0,right,sq627,1.0,1358.995,1.0,
2763,163.0,0.0,0.0,163.0,right,sq627,0.0,1582.905,1.0,
2764,164.0,1.0,60.0,164.0,right,sq627,1.0,1110.067,1.0,
2765,165.0,0.0,0.0,165.0,right,sq627,0.0,1395.681,1.0,
2766,166.0,1.0,10.0,166.0,right,sq627,0.0,1325.263,0.0,
2767,167.0,0.0,0.0,167.0,right,sq627,0.0,3093.158,1.0,
2768,168.0,0.0,0.0,168.0,right,sq627,1.0,3768.959,0.0,
2769,169.0,1.0,15.0,169.0,right,sq627,1.0,1715.94,1.0,
2770,170.0,0.0,0.0,170.0,right,sq627,0.0,6487.942999999999,1.0,
2771,171.0,0.0,0.0,171.0,right,sq627,0.0,882.1949999999999,1.0,
2772,172.0,0.0,0.0,172.0,right,sq627,0.0,755.013,1.0,
2773,173.0,0.0,0.0,173.0,right,sq627,0.0,858.769,1.0,
2774,174.0,1.0,60.0,174.0,right,sq627,0.0,1019.391,0.0,
2775,175.0,0.0,0.0,175.0,right,sq627,0.0,1764.174,1.0,
2776,176.0,0.0,0.0,176.0,right,sq627,0.0,1467.984,1.0,
2777,177.0,1.0,15.0,177.0,right,sq627,0.0,1595.8909999999998,0.0,
2778,178.0,0.0,0.0,178.0,right,sq627,0.0,1364.118,1.0,
2779,179.0,1.0,25.0,179.0,right,sq627,1.0,1289.8909999999998,1.0,
2780,180.0,1.0,25.0,180.0,right,sq627,1.0,2037.58,1.0,
2781,181.0,1.0,15.0,181.0,right,sq627,0.0,1242.21,0.0,
2782,182.0,1.0,10.0,182.0,right,sq627,0.0,1027.2669999999998,0.0,
2783,183.0,0.0,0.0,183.0,right,sq627,0.0,1580.134,1.0,
2784,184.0,0.0,0.0,184.0,right,sq627,0.0,1852.251,1.0,
2785,185.0,1.0,15.0,185.0,right,sq627,1.0,4266.924,1.0,
2786,186.0,1.0,10.0,186.0,right,sq627,0.0,1181.43,0.0,
2787,187.0,1.0,60.0,187.0,right,sq627,1.0,1079.404,1.0,
2788,188.0,1.0,15.0,188.0,right,sq627,1.0,1039.5890000000002,1.0,
2789,189.0,0.0,0.0,189.0,right,sq627,0.0,1483.325,1.0,
2790,190.0,0.0,0.0,190.0,right,sq627,0.0,1230.613,1.0,
2791,191.0,1.0,10.0,191.0,right,sq627,0.0,1623.1660000000002,0.0,
2792,192.0,1.0,10.0,192.0,right,sq627,0.0,910.423,0.0,
2793,193.0,1.0,15.0,193.0,right,sq627,0.0,701.797,0.0,
2794,194.0,1.0,60.0,194.0,right,sq627,1.0,1235.9070000000002,1.0,
2795,195.0,1.0,15.0,195.0,right,sq627,0.0,1735.79,0.0,
2796,196.0,0.0,0.0,196.0,right,sq627,0.0,1695.915,1.0,
2797,197.0,1.0,60.0,197.0,right,sq627,1.0,1320.913,1.0,
2798,198.0,1.0,15.0,198.0,right,sq627,1.0,1160.355,1.0,
2799,199.0,1.0,25.0,199.0,right,sq627,1.0,1159.178,1.0,
2800,0.0,1.0,60.0,0.0,right,lq492,1.0,6768.166,1.0,
2801,1.0,1.0,10.0,1.0,right,lq492,1.0,13051.231,1.0,
2802,2.0,1.0,10.0,2.0,right,lq492,1.0,21545.259,1.0,
2803,3.0,1.0,15.0,3.0,right,lq492,0.0,1621.097,0.0,
2804,4.0,0.0,0.0,4.0,right,lq492,1.0,6289.746,0.0,
2805,5.0,1.0,60.0,5.0,right,lq492,1.0,1197.047,1.0,
2806,6.0,0.0,0.0,6.0,right,lq492,0.0,2073.396,1.0,
2807,7.0,1.0,60.0,7.0,right,lq492,1.0,1765.616,1.0,
2808,8.0,1.0,25.0,8.0,right,lq492,1.0,1648.355,1.0,
2809,9.0,1.0,15.0,9.0,right,lq492,1.0,2027.897,1.0,
2810,10.0,0.0,0.0,10.0,right,lq492,0.0,1561.674,1.0,
